576.41022	-3.79446E-6
576.45575	7.19527E-6
576.50134	7.53783E-6
576.54688	8.95389E-6
576.59247	8.6606E-6
576.63806	6.67125E-6
576.68359	-6.33681E-6
576.72919	-2.87962E-6
576.77472	4.32884E-6
576.82025	4.35633E-6
576.86584	-1.05247E-6
576.91138	-7.63426E-6
576.95697	2.98591E-7
577.0025	6.70219E-6
577.04803	7.66366E-7
577.09363	-3.02638E-6
577.13916	-3.95993E-6
577.18469	1.5685E-6
577.23022	1.18102E-5
577.27582	2.23193E-5
577.32135	1.94019E-5
577.36688	9.82299E-6
577.41241	8.73573E-6
577.45795	1.09811E-5
577.50348	5.20742E-6
577.54901	1.65219E-5
577.59454	1.97834E-5
577.64008	1.74889E-5
577.68561	5.58781E-6
577.73114	1.35694E-5
577.77667	1.57542E-5
577.8222	8.77616E-6
577.86774	4.48964E-6
577.91327	1.76559E-5
577.95874	1.96636E-5
578.00427	2.08886E-5
578.0498	2.53903E-5
578.09534	3.39005E-5
578.14081	3.02822E-5
578.18634	2.71211E-5
578.23187	2.65457E-5
578.27734	2.27234E-5
578.32288	2.26191E-5
578.36841	1.90531E-5
578.41388	1.43461E-5
578.45941	1.42789E-5
578.50488	1.57646E-5
578.55042	1.86757E-5
578.59589	2.11979E-5
578.64142	2.41573E-5
578.68689	1.98524E-5
578.73236	1.38747E-5
578.77789	4.89627E-6
578.82336	1.28904E-5
578.86884	1.01721E-5
578.91437	9.10871E-6
578.95984	1.91857E-5
579.00531	2.85662E-5
579.05078	3.20347E-5
579.09625	4.26028E-5
579.14178	5.02433E-5
579.18726	5.3199E-5
579.23273	5.20276E-5
579.2782	5.63154E-5
579.32367	5.66345E-5
579.36914	5.45772E-5
579.41461	4.64403E-5
579.46008	4.21255E-5
579.50555	3.18242E-5
579.55103	3.85783E-5
579.5965	4.88392E-5
579.64197	4.78103E-5
579.68744	4.79423E-5
579.73285	5.1026E-5
579.77832	4.75073E-5
579.82379	4.09994E-5
579.86926	4.26643E-5
579.91467	3.41798E-5
579.96014	4.96675E-5
580.00562	5.23523E-5
580.05103	4.04437E-5
580.0965	3.82211E-5
580.14197	5.72967E-5
580.18738	7.86411E-5
580.23285	8.70847E-5
580.27826	8.56043E-5
580.32373	7.28081E-5
580.36914	6.64879E-5
580.41461	6.72013E-5
580.46002	7.23882E-5
580.50543	7.09291E-5
580.5509	8.06541E-5
580.59631	9.05916E-5
580.64172	8.87158E-5
580.68719	8.35836E-5
580.7326	8.65174E-5
580.77802	1.12947E-4
580.82343	1.1259E-4
580.8689	1.0446E-4
580.91431	1.03748E-4
580.95972	1.14172E-4
581.00513	1.12344E-4
581.05054	9.25875E-5
581.09595	1.06485E-4
581.14136	1.21987E-4
581.18677	1.15997E-4
581.23218	1.11129E-4
581.27759	9.42058E-5
581.323	9.52018E-5
581.36841	1.09435E-4
581.41382	1.12171E-4
581.45923	1.26451E-4
581.50458	1.43808E-4
581.54999	1.49269E-4
581.5954	1.2759E-4
581.64081	1.09292E-4
581.68616	1.22013E-4
581.73157	1.33381E-4
581.77698	1.48326E-4
581.82233	1.53661E-4
581.86774	1.39066E-4
581.91315	1.35844E-4
581.9585	1.51509E-4
582.00391	1.79911E-4
582.04926	1.87012E-4
582.09467	1.84568E-4
582.14001	1.87479E-4
582.18542	1.95762E-4
582.23077	1.87441E-4
582.27612	1.70817E-4
582.32153	1.71979E-4
582.36688	1.89464E-4
582.41223	2.11808E-4
582.45764	2.06366E-4
582.50299	2.04149E-4
582.54834	2.04603E-4
582.59369	2.1082E-4
582.63904	2.26434E-4
582.68439	2.41389E-4
582.7298	2.38198E-4
582.77515	2.34204E-4
582.8205	2.52902E-4
582.86584	2.682E-4
582.91119	2.79257E-4
582.95654	2.74002E-4
583.00189	2.76949E-4
583.04724	2.60559E-4
583.09259	2.43677E-4
583.13788	2.47231E-4
583.18323	2.56683E-4
583.22858	2.77702E-4
583.27393	2.72826E-4
583.31927	2.52884E-4
583.36456	2.7038E-4
583.40991	3.12112E-4
583.45526	3.21929E-4
583.50055	2.97764E-4
583.5459	2.79219E-4
583.59125	2.79337E-4
583.63654	2.92053E-4
583.68188	2.93658E-4
583.72717	3.04156E-4
583.77252	3.14516E-4
583.81781	3.07662E-4
583.86316	3.33306E-4
583.90845	3.30022E-4
583.9538	3.19467E-4
583.99908	3.1238E-4
584.04437	3.41991E-4
584.08972	3.38522E-4
584.13501	3.4163E-4
584.1803	3.51776E-4
584.22559	3.43689E-4
584.27094	3.36086E-4
584.31622	3.30546E-4
584.36151	3.30069E-4
584.4068	3.11414E-4
584.45209	3.09317E-4
584.49738	3.43993E-4
584.54266	3.84989E-4
584.58795	3.72657E-4
584.63324	3.95113E-4
584.67853	4.10352E-4
584.72382	4.35658E-4
584.7691	4.30525E-4
584.81439	4.32932E-4
584.85968	4.18347E-4
584.90497	4.27523E-4
584.95026	4.19904E-4
584.99548	4.08141E-4
585.04077	4.38476E-4
585.08606	4.57432E-4
585.13135	4.68461E-4
585.17657	4.60741E-4
585.22186	4.40817E-4
585.26715	4.4363E-4
585.31238	4.72299E-4
585.35767	4.62317E-4
585.40289	4.5296E-4
585.44818	4.48924E-4
585.49341	4.79449E-4
585.5387	5.1193E-4
585.58392	4.99653E-4
585.62921	4.84559E-4
585.67444	4.81118E-4
585.71967	4.71262E-4
585.76495	5.09688E-4
585.81018	4.98187E-4
585.85541	4.90952E-4
585.9007	5.25068E-4
585.94592	5.14497E-4
585.99115	5.05515E-4
586.03638	5.08869E-4
586.0816	5.31013E-4
586.12683	5.35664E-4
586.17206	5.48929E-4
586.21735	5.66867E-4
586.26257	5.90947E-4
586.3078	5.59905E-4
586.35303	5.44143E-4
586.39819	5.88546E-4
586.44342	5.98932E-4
586.48865	5.77312E-4
586.53387	5.56414E-4
586.5791	5.67286E-4
586.62433	5.73888E-4
586.66956	6.0807E-4
586.71472	6.09659E-4
586.75995	5.91381E-4
586.80518	6.01781E-4
586.85034	6.15655E-4
586.89557	6.25659E-4
586.9408	6.37549E-4
586.98596	6.68827E-4
587.03119	6.60198E-4
587.07635	6.31822E-4
587.12158	6.28374E-4
587.16675	6.52841E-4
587.21198	6.53433E-4
587.25714	6.14988E-4
587.30237	6.04681E-4
587.34753	6.21244E-4
587.39276	6.69651E-4
587.43793	7.21226E-4
587.48309	7.18276E-4
587.52826	7.30255E-4
587.57349	7.20139E-4
587.61865	7.19796E-4
587.66382	7.29204E-4
587.70898	7.31995E-4
587.75415	7.59659E-4
587.79932	8.09969E-4
587.84454	7.98679E-4
587.88971	8.18988E-4
587.93488	8.41953E-4
587.98004	8.43041E-4
588.02521	8.55516E-4
588.07037	7.95132E-4
588.11548	8.185E-4
588.16064	8.47749E-4
588.20581	8.36173E-4
588.25098	8.74863E-4
588.29614	9.09118E-4
588.34131	8.69118E-4
588.38641	8.76496E-4
588.43158	9.02625E-4
588.47675	8.77245E-4
588.52185	8.78887E-4
588.56702	9.04187E-4
588.61218	8.72945E-4
588.65729	8.84457E-4
588.70245	9.21229E-4
588.74756	9.14099E-4
588.79272	9.18739E-4
588.83783	9.58803E-4
588.883	9.82285E-4
588.9281	9.55209E-4
588.97327	9.70851E-4
589.01837	9.74261E-4
589.06348	9.7047E-4
589.10864	9.85477E-4
589.15375	0.00101
589.19885	0.00105
589.24396	0.00108
589.28912	0.00104
589.33423	0.00104
589.37933	0.00105
589.42444	0.00106
589.46954	0.00107
589.51465	0.00111
589.55975	0.00114
589.60486	0.00109
589.64996	0.00113
589.69507	0.00117
589.74017	0.00119
589.78528	0.00118
589.83038	0.0012
589.87549	0.00117
589.92053	0.00116
589.96564	0.00122
590.01074	0.00127
590.05585	0.00127
590.10089	0.00126
590.146	0.00127
590.1911	0.0013
590.23615	0.0013
590.28125	0.00129
590.32629	0.00131
590.3714	0.00126
590.41644	0.00124
590.46155	0.00126
590.50659	0.00131
590.5517	0.00134
590.59674	0.00135
590.64185	0.00138
590.68689	0.0014
590.73193	0.0014
590.77698	0.00139
590.82208	0.00137
590.86713	0.00135
590.91217	0.00138
590.95721	0.00143
591.00226	0.0014
591.04736	0.00141
591.09241	0.00146
591.13745	0.00154
591.1825	0.00161
591.22754	0.00159
591.27258	0.0016
591.31763	0.00157
591.36261	0.00156
591.40765	0.00156
591.4527	0.00161
591.49774	0.00159
591.54279	0.00152
591.58783	0.00162
591.63281	0.00165
591.67786	0.00159
591.7229	0.00159
591.76788	0.00161
591.81293	0.00162
591.85797	0.00156
591.90295	0.00155
591.948	0.00161
591.99298	0.00164
592.03802	0.00165
592.08301	0.0017
592.12805	0.00178
592.17303	0.00175
592.21802	0.0018
592.26306	0.00177
592.30804	0.00175
592.35303	0.00173
592.39807	0.00176
592.44305	0.00177
592.48804	0.00177
592.53302	0.00179
592.578	0.00178
592.62305	0.00185
592.66803	0.00188
592.71301	0.00187
592.758	0.00184
592.80298	0.00185
592.84796	0.00184
592.89294	0.00187
592.93793	0.00188
592.98285	0.0019
593.02783	0.00187
593.07281	0.00187
593.1178	0.00191
593.16278	0.00196
593.2077	0.00197
593.25269	0.00193
593.29767	0.00198
593.34265	0.002
593.38757	0.00202
593.43256	0.00204
593.47748	0.00205
593.52246	0.00211
593.56738	0.00216
593.61237	0.00219
593.65729	0.00218
593.70227	0.00218
593.74719	0.0022
593.79218	0.00222
593.8371	0.0022
593.88202	0.00228
593.927	0.0023
593.97192	0.00225
594.01685	0.00229
594.06177	0.00235
594.10669	0.00237
594.15167	0.00242
594.19659	0.00244
594.24152	0.00239
594.28644	0.00238
594.33136	0.00241
594.37628	0.00248
594.4212	0.00249
594.46613	0.00246
594.51105	0.00244
594.55597	0.0025
594.60083	0.00255
594.64575	0.00252
594.69067	0.0025
594.7356	0.00255
594.78052	0.00264
594.82538	0.00269
594.8703	0.00267
594.91522	0.00266
594.96008	0.00269
595.005	0.00278
595.04987	0.00283
595.09479	0.00278
595.13965	0.00283
595.18457	0.00288
595.22943	0.00287
595.27435	0.00282
595.31921	0.00283
595.36407	0.00291
595.409	0.00294
595.45386	0.00299
595.49872	0.00297
595.54364	0.00294
595.5885	0.00288
595.63336	0.00294
595.67822	0.00303
595.72308	0.00301
595.76794	0.00304
595.81287	0.00312
595.85773	0.0031
595.90259	0.00309
595.94745	0.00313
595.99231	0.00317
596.03711	0.00319
596.08197	0.00313
596.12683	0.00314
596.17169	0.00314
596.21655	0.00319
596.26141	0.00323
596.30621	0.00327
596.35107	0.00324
596.39594	0.0032
596.44073	0.00318
596.4856	0.0032
596.53046	0.0032
596.57526	0.00329
596.62012	0.00331
596.66492	0.00333
596.70978	0.00326
596.75458	0.00322
596.79944	0.00325
596.84424	0.00325
596.88904	0.00324
596.9339	0.00324
596.9787	0.00335
597.0235	0.00338
597.06836	0.00337
597.11316	0.00347
597.15796	0.00344
597.20276	0.00341
597.24756	0.0034
597.29236	0.00345
597.33716	0.00344
597.38202	0.00347
597.42682	0.00345
597.47162	0.00344
597.51636	0.00347
597.56116	0.00346
597.60596	0.0035
597.65076	0.0035
597.69556	0.00352
597.74036	0.00353
597.78516	0.00357
597.8299	0.00357
597.87469	0.0036
597.91949	0.00363
597.96423	0.00364
598.00903	0.00359
598.05383	0.00363
598.09857	0.00369
598.14337	0.00372
598.18811	0.00369
598.23291	0.00368
598.27765	0.00373
598.32245	0.00373
598.36719	0.00378
598.41193	0.00376
598.45673	0.00377
598.50146	0.00377
598.5462	0.00376
598.591	0.00377
598.63574	0.00378
598.68048	0.00382
598.72522	0.00383
598.76996	0.00384
598.8147	0.00382
598.85944	0.00383
598.90417	0.00388
598.94891	0.00384
598.99365	0.00386
599.03839	0.00384
599.08313	0.00384
599.12787	0.00381
599.17261	0.00379
599.21735	0.00382
599.26208	0.00384
599.30676	0.00386
599.3515	0.00384
599.39624	0.00378
599.44092	0.0038
599.48566	0.00379
599.5304	0.00378
599.57507	0.00375
599.61981	0.00372
599.66449	0.00372
599.70923	0.0037
599.75391	0.0037
599.79865	0.00366
599.84332	0.00362
599.88806	0.00364
599.93274	0.00361
599.97742	0.00357
600.02209	0.00356
600.06683	0.00355
600.11151	0.00351
600.15619	0.00342
600.20087	0.00345
600.24554	0.00344
600.29028	0.00338
600.33496	0.00337
600.37964	0.00336
600.42432	0.00333
600.46899	0.00328
600.51367	0.00325
600.55835	0.00321
600.60297	0.00317
600.64764	0.00316
600.69232	0.00309
600.737	0.00304
600.78168	0.00302
600.82629	0.00299
600.87097	0.00292
600.91565	0.00292
600.96027	0.00289
601.00494	0.00287
601.04962	0.00282
601.09424	0.00278
601.13892	0.00278
601.18353	0.00268
601.22821	0.00266
601.27283	0.0026
601.3175	0.00256
601.36212	0.00251
601.40674	0.00247
601.45142	0.00245
601.49603	0.00242
601.54065	0.00237
601.58527	0.00239
601.62994	0.00234
601.67456	0.0023
601.71918	0.00226
601.76379	0.0022
601.80841	0.00218
601.85303	0.00213
601.89764	0.00207
601.94226	0.00205
601.98688	0.00201
602.03149	0.00196
602.07611	0.00194
602.12073	0.00195
602.16528	0.00192
602.2099	0.00189
602.25452	0.00188
602.29913	0.00185
602.34369	0.00181
602.38831	0.00177
602.43292	0.00176
602.47748	0.00169
602.52209	0.00165
602.56665	0.00164
602.61127	0.00161
602.65582	0.00156
602.70044	0.00152
602.745	0.00151
602.78961	0.00147
602.83417	0.00143
602.87872	0.00139
602.92334	0.00138
602.9679	0.00138
603.01245	0.00135
603.05707	0.00131
603.10162	0.0013
603.14618	0.0013
603.19073	0.00129
603.23529	0.00125
603.27985	0.00123
603.3244	0.00121
603.36896	0.00115
603.41351	0.00114
603.45807	0.00114
603.50262	0.00113
603.54718	0.0011
603.59174	0.00109
603.63623	0.00105
603.68079	0.00102
603.72534	0.00103
603.7699	0.00101
603.81439	0.001
603.85895	9.9573E-4
603.9035	9.78394E-4
603.948	9.60179E-4
603.99255	9.42228E-4
604.03705	9.28477E-4
604.0816	9.14477E-4
604.1261	8.86536E-4
604.17065	8.65695E-4
604.21515	8.5188E-4
604.2597	8.41483E-4
604.3042	8.33368E-4
604.34869	8.20816E-4
604.39319	7.98225E-4
604.43774	7.7747E-4
604.48224	7.64079E-4
604.52673	7.51737E-4
604.57123	7.57928E-4
604.61572	7.61011E-4
604.66022	7.44021E-4
604.70477	7.32899E-4
604.74927	7.34067E-4
604.79376	7.04525E-4
604.83826	6.87079E-4
604.88269	6.80965E-4
604.92719	6.81502E-4
604.97168	6.65884E-4
605.01617	6.60228E-4
605.06067	6.45814E-4
605.10516	6.3871E-4
605.1496	6.35313E-4
605.19409	6.2055E-4
605.23859	6.18702E-4
605.28308	5.96832E-4
605.32751	5.84972E-4
605.37201	5.86691E-4
605.41644	5.99393E-4
605.46094	5.91826E-4
605.50537	5.83225E-4
605.54987	5.69188E-4
605.5943	5.53162E-4
605.63879	5.33976E-4
605.68323	5.26934E-4
605.72766	5.35036E-4
605.77216	5.29342E-4
605.81659	5.10328E-4
605.86102	5.05644E-4
605.90546	4.97109E-4
605.94995	4.94553E-4
605.99438	4.9808E-4
606.03882	4.90408E-4
606.08325	4.70504E-4
606.12769	4.68795E-4
606.17212	4.7949E-4
606.21655	4.65912E-4
606.26099	4.4729E-4
606.30542	4.42836E-4
606.34985	4.42325E-4
606.39429	4.32087E-4
606.43872	4.26785E-4
606.48309	4.22577E-4
606.52753	4.21531E-4
606.57196	4.14359E-4
606.61639	4.05204E-4
606.66077	3.96085E-4
606.7052	3.82661E-4
606.74963	3.71242E-4
606.79401	3.78393E-4
606.83844	3.85788E-4
606.88281	3.75441E-4
606.92725	3.58468E-4
606.97162	3.5173E-4
607.01605	3.61135E-4
607.06042	3.49301E-4
607.1048	3.33154E-4
607.14923	3.31543E-4
607.1936	3.27529E-4
607.23798	3.12881E-4
607.28241	3.04892E-4
607.32678	3.09945E-4
607.37115	3.1765E-4
607.41553	3.07135E-4
607.4599	3.11003E-4
607.50427	3.00259E-4
607.54865	2.99402E-4
607.59302	2.96804E-4
607.63739	2.91284E-4
607.68176	2.87549E-4
607.72614	2.84294E-4
607.77051	2.88075E-4
607.81488	2.78091E-4
607.85925	2.60824E-4
607.90363	2.56824E-4
607.94794	2.64015E-4
607.99231	2.59661E-4
608.03668	2.57702E-4
608.08099	2.52861E-4
608.12537	2.46716E-4
608.16974	2.3865E-4
608.21405	2.31375E-4
608.25842	2.38532E-4
608.30273	2.40843E-4
608.34711	2.35483E-4
608.39142	2.2818E-4
608.43579	2.35526E-4
608.4801	2.40915E-4
608.52441	2.38209E-4
608.56879	2.24413E-4
608.6131	2.21958E-4
608.65741	2.2135E-4
608.70172	2.15939E-4
608.74609	2.07003E-4
608.79041	2.06721E-4
608.83472	2.05001E-4
608.87903	2.06395E-4
608.92334	2.13924E-4
608.96765	2.05663E-4
609.01196	2.02332E-4
609.05627	1.95347E-4
609.10059	1.9032E-4
609.1449	1.89665E-4
609.18921	1.85019E-4
609.23346	1.81869E-4
609.27777	1.76959E-4
609.32208	1.73099E-4
609.36639	1.63345E-4
609.41064	1.53535E-4
609.45496	1.63872E-4
609.49927	1.769E-4
609.54352	1.76064E-4
609.58783	1.65547E-4
609.63208	1.60568E-4
609.67639	1.58805E-4
609.72064	1.62882E-4
609.76495	1.5695E-4
609.8092	1.51032E-4
609.85352	1.43143E-4
609.89777	1.38371E-4
609.94202	1.34402E-4
609.98633	1.37492E-4
610.03058	1.32475E-4
610.07483	1.24264E-4
610.11908	1.27255E-4
610.16333	1.3099E-4
610.20764	1.34855E-4
610.25189	1.33453E-4
610.29614	1.35528E-4
610.34039	1.28262E-4
610.38464	1.26741E-4
610.42889	1.29613E-4
610.47314	1.24831E-4
610.51733	1.13201E-4
610.56158	1.0001E-4
610.60583	1.03506E-4
610.65009	1.11692E-4
610.69434	1.16109E-4
610.73853	1.13464E-4
610.78278	1.08385E-4
610.82703	1.06787E-4
610.87122	1.04331E-4
610.91547	1.07984E-4
610.95972	1.12016E-4
611.00391	1.10029E-4
611.04816	1.06049E-4
611.09235	1.02201E-4
611.1366	1.03849E-4
611.18079	9.90536E-5
611.22498	9.21932E-5
611.26923	9.4035E-5
611.31342	9.15268E-5
611.3576	9.56285E-5
611.40179	9.72954E-5
611.44604	9.13085E-5
611.49023	8.86555E-5
611.53442	9.19888E-5
611.57861	8.71632E-5
611.6228	8.42641E-5
611.66699	7.87279E-5
611.71118	7.33002E-5
611.75537	6.88353E-5
611.79956	6.94353E-5
611.84375	6.88515E-5
611.88794	7.24554E-5
611.93213	7.06661E-5
611.97632	6.37111E-5
612.02045	6.56962E-5
612.06464	6.75066E-5
612.10883	6.63779E-5
612.15302	6.87304E-5
612.19714	7.55963E-5
612.24133	7.82373E-5
612.28546	7.9704E-5
612.32965	7.14623E-5
612.37378	7.33308E-5
612.41797	7.363E-5
612.4621	6.57009E-5
612.50629	6.52923E-5
612.55042	6.67752E-5
612.5946	6.4426E-5
612.63873	6.70754E-5
612.68286	5.9867E-5
612.72699	6.31014E-5
612.77118	6.2787E-5
612.81531	6.70903E-5
612.85944	7.15375E-5
612.90356	6.55713E-5
612.94769	6.36041E-5
612.99182	6.36509E-5
613.03595	6.76374E-5
613.08008	7.01636E-5
613.12421	7.13875E-5
613.16833	5.94331E-5
613.21246	5.47419E-5
613.25659	5.38616E-5
613.30072	5.53098E-5
613.34479	5.62457E-5
613.38892	5.4823E-5
613.43304	5.69233E-5
613.47717	5.9373E-5
613.52124	5.2618E-5
613.56537	4.72214E-5
613.6095	4.8024E-5
613.65356	4.49717E-5
613.69769	3.97793E-5
613.74176	3.88939E-5
613.78589	4.25799E-5
613.82996	4.63331E-5
613.87402	4.93766E-5
613.91815	5.18867E-5
613.96222	4.93014E-5
614.00629	4.12392E-5
614.05042	3.47768E-5
614.09448	3.42709E-5
614.13855	3.88503E-5
614.18262	4.13739E-5
614.22668	4.20423E-5
614.27075	4.48457E-5
614.31482	4.81894E-5
614.35889	4.55962E-5
614.40295	4.49901E-5
614.44702	4.11304E-5
614.49109	4.02008E-5
614.53516	3.93565E-5
614.57922	3.58881E-5
614.62329	3.3845E-5
614.66736	3.48184E-5
614.71136	3.61927E-5
614.75543	3.42771E-5
614.7995	3.01264E-5
614.84357	2.77457E-5
614.88757	2.59148E-5
614.93164	2.24624E-5
614.97565	2.34143E-5
615.01971	2.08506E-5
615.06372	2.34616E-5
615.10779	2.34625E-5
615.15179	2.49033E-5
615.19586	2.61481E-5
615.23987	2.35765E-5
615.28387	2.9078E-5
615.32794	2.68336E-5
615.37195	2.53697E-5
615.41595	2.10745E-5
615.45996	2.12887E-5
615.50397	1.60554E-5
615.54803	1.60193E-5
615.59204	1.68063E-5
615.63605	1.31458E-5
615.68005	1.28694E-5
615.72406	1.2202E-5
615.76807	1.49937E-5
615.81207	1.80372E-5
615.85602	1.87354E-5
615.90002	2.0806E-5
615.94403	1.84772E-5
615.98804	1.5129E-5
616.03204	1.47742E-5
616.07599	1.48862E-5
616.12	1.52679E-5
616.164	1.21619E-5
616.20795	9.87388E-6
616.25195	1.07791E-5
616.2959	1.20655E-5
616.3399	7.96413E-6
616.38385	4.90332E-6
616.42786	4.09527E-6
616.4718	8.87109E-6
616.51581	8.16192E-6
616.55975	8.50776E-6
616.6037	9.88709E-6
616.64771	9.88789E-6
616.69165	1.22887E-5
616.7356	8.56521E-6
616.77954	4.1349E-6
616.82349	5.5259E-6
616.86743	6.12021E-6
616.91138	6.30351E-6
616.95538	8.41052E-6
616.99933	7.20156E-6
617.04327	7.0025E-6
617.08716	1.98751E-6
617.1311	3.72961E-6
617.17505	6.09139E-6
617.21899	5.9644E-6
617.26294	4.64463E-6
617.30688	3.47986E-6
617.35077	6.12871E-6
617.39471	5.08563E-6
617.43866	2.08482E-6
617.48254	1.10911E-6
617.52649	1.43892E-6
617.57037	-6.09643E-8
617.61432	4.71802E-8
617.65826	4.19418E-7
617.70215	3.22318E-6
617.74603	1.71816E-6
